,Gene.ID,log2FoldChange,padj,Condition,Gene.Name,gbkey,locus_tag,old_locus_tag,Biotype
14935,SO_RS00045,-0.02055652,0.95717,SBM_05_logFC,dnaN,Gene,SO_RS00045,SO_0009,protein_coding
14936,SO_RS00080,-0.03224458,0.95717,SBM_05_logFC,SO_RS00080,Gene,SO_RS00080,SO_0016,protein_coding
14937,SO_RS00160,-0.04590004,0.95717,SBM_05_logFC,def,Gene,SO_RS00160,SO_0032,protein_coding
14938,SO_RS00380,0.03374947,0.95717,SBM_05_logFC,SO_RS00380,Gene,SO_RS00380,SO_0075,protein_coding
14939,SO_RS00390,-0.02663243,0.95717,SBM_05_logFC,SO_RS00390,Gene,SO_RS00390,SO_0077,protein_coding
14940,SO_RS00470,0.04009076,0.95717,SBM_05_logFC,SO_RS00470,Gene,SO_RS00470,SO_0095,protein_coding
14941,SO_RS00530,0.1264782,0.95717,SBM_05_logFC,yedE,Gene,SO_RS00530,SO_0108,protein_coding
14942,SO_RS00595,0.053756,0.95717,SBM_05_logFC,SO_RS00595,Gene,SO_RS00595,SO_0122,protein_coding
14943,SO_RS00790,-0.04180512,0.95717,SBM_05_logFC,gspI,Gene,SO_RS00790,SO_0171,protein_coding
14944,SO_RS01035,-0.04037351,0.95717,SBM_05_logFC,secE,Gene,SO_RS01035,SO_0218,protein_coding
14945,SO_RS01135,0.2108305,0.95717,SBM_05_logFC,rplP,Gene,SO_RS01135,SO_0238,protein_coding
14946,SO_RS01485,-0.0485547,0.95717,SBM_05_logFC,SO_RS01485,Gene,SO_RS01485,SO_0309,protein_coding
14947,SO_RS01785,-0.05624734,0.95717,SBM_05_logFC,yjjG,Gene,SO_RS01785,SO_0372,protein_coding
14948,SO_RS01860,-0.04569528,0.95717,SBM_05_logFC,SO_RS01860,Gene,SO_RS01860,SO_0388,protein_coding
14949,SO_RS01885,-0.07277494,0.95717,SBM_05_logFC,SO_RS01885,Gene,SO_RS01885,SO_0392,protein_coding
14950,SO_RS02030,0.02818679,0.95717,SBM_05_logFC,ampE,Gene,SO_RS02030,SO_0422,protein_coding
14951,SO_RS02065,-0.02394973,0.95717,SBM_05_logFC,SO_RS02065,Gene,SO_RS02065,SO_0429,protein_coding
14952,SO_RS02125,0.07385153,0.95717,SBM_05_logFC,purD,Gene,SO_RS02125,SO_0441,protein_coding
14953,SO_RS02260,-0.03668044,0.95717,SBM_05_logFC,SO_RS02260,Gene,SO_RS02260,SO_0472,protein_coding
14954,SO_RS02360,-0.07165191,0.95717,SBM_05_logFC,SO_RS02360,Gene,SO_RS02360,SO_4766,protein_coding
14955,SO_RS02450,-0.03730612,0.95717,SBM_05_logFC,SO_RS02450,Gene,SO_RS02450,SO_0514,protein_coding
14956,SO_RS02505,0.06020305,0.95717,SBM_05_logFC,SO_RS02505,Gene,SO_RS02505,SO_0526,protein_coding
14957,SO_RS02590,-0.0543471,0.95717,SBM_05_logFC,SO_RS02590,Gene,SO_RS02590,SO_0545,protein_coding
14958,SO_RS02960,-0.0551284,0.95717,SBM_05_logFC,SO_RS02960,Gene,SO_RS02960,SO_0622,protein_coding
14959,SO_RS03550,0.05248535,0.95717,SBM_05_logFC,SO_RS03550,Gene,SO_RS03550,SO_0753,protein_coding
14960,SO_RS03770,0.07452686,0.95717,SBM_05_logFC,SO_RS03770,Gene,SO_RS03770,SO_0799,protein_coding
14961,SO_RS03795,-0.05155818,0.95717,SBM_05_logFC,SO_RS03795,Gene,SO_RS03795,SO_0806,protein_coding
14962,SO_RS03835,0.06339502,0.95717,SBM_05_logFC,SO_RS03835,Gene,SO_RS03835,SO_0815,protein_coding
14963,SO_RS03975,0.07989288,0.95717,SBM_05_logFC,napA,Gene,SO_RS03975,SO_0848,protein_coding
14964,SO_RS05335,0.08006386,0.95717,SBM_05_logFC,SO_RS05335,Gene,SO_RS05335,SO_1157,protein_coding
14965,SO_RS05375,-0.03827449,0.95717,SBM_05_logFC,SO_RS05375,Gene,SO_RS05375,SO_1165,protein_coding
14966,SO_RS05465,0.03632969,0.95717,SBM_05_logFC,ubiF,Gene,SO_RS05465,SO_1183,protein_coding
14967,SO_RS06000,0.06443819,0.95717,SBM_05_logFC,SO_RS06000,Gene,SO_RS06000,SO_1293,protein_coding
14968,SO_RS06060,-0.04099097,0.95717,SBM_05_logFC,SO_RS06060,Gene,SO_RS06060,SO_1305,protein_coding
14969,SO_RS06295,0.03173758,0.95717,SBM_05_logFC,ffh,Gene,SO_RS06295,SO_1356,protein_coding
14970,SO_RS06610,0.05161855,0.95717,SBM_05_logFC,SO_RS06610,Gene,SO_RS06610,SO_1422,protein_coding
14971,SO_RS06705,-0.079,0.95717,SBM_05_logFC,SO_RS06705,Gene,SO_RS06705,SO_1443,protein_coding
14972,SO_RS07540,0.02801743,0.95717,SBM_05_logFC,uppS,Gene,SO_RS07540,SO_1633,protein_coding
14973,SO_RS07560,0.03347614,0.95717,SBM_05_logFC,bamA,Gene,SO_RS07560,SO_1637,protein_coding
14974,SO_RS07685,0.02444231,0.95717,SBM_05_logFC,galU,Gene,SO_RS07685,SO_1665,protein_coding
14975,SO_RS07820,-0.07567208,0.95717,SBM_05_logFC,SO_RS07820,Gene,SO_RS07820,SO_1697,protein_coding
14976,SO_RS07930,0.05582268,0.95717,SBM_05_logFC,pstA,Gene,SO_RS07930,SO_1724,protein_coding
14977,SO_RS08235,0.04736055,0.95717,SBM_05_logFC,tig,Gene,SO_RS08235,SO_1793,protein_coding
14978,SO_RS08920,0.101911,0.95717,SBM_05_logFC,odhB,Gene,SO_RS08920,SO_1931,protein_coding
14979,SO_RS09045,0.08879668,0.95717,SBM_05_logFC,SO_RS09045,Gene,SO_RS09045,SO_1957,protein_coding
14980,SO_RS09090,0.07081934,0.95717,SBM_05_logFC,SO_RS09090,Gene,SO_RS09090,SO_1967,protein_coding
14981,SO_RS09145,-0.06676413,0.95717,SBM_05_logFC,SO_RS09145,Gene,SO_RS09145,SO_1978,protein_coding
14982,SO_RS09305,0.05963171,0.95717,SBM_05_logFC,adk,Gene,SO_RS09305,SO_2018,protein_coding
14983,SO_RS09685,-0.04735674,0.95717,SBM_05_logFC,SO_RS09685,Gene,SO_RS09685,SO_2105,protein_coding
14984,SO_RS10015,0.04399715,0.95717,SBM_05_logFC,SO_RS10015,Gene,SO_RS10015,SO_2179,protein_coding
14985,SO_RS10320,-0.0979135,0.95717,SBM_05_logFC,SO_RS10320,Gene,SO_RS10320,,protein_coding
14986,SO_RS10400,-0.05931922,0.95717,SBM_05_logFC,iscA,Gene,SO_RS10400,SO_2266,protein_coding
14987,SO_RS10845,0.04793754,0.95717,SBM_05_logFC,ccoO,Gene,SO_RS10845,SO_2363,protein_coding
14988,SO_RS10995,-0.02927588,0.95717,SBM_05_logFC,pyrF,Gene,SO_RS10995,SO_2398,protein_coding
14989,SO_RS11010,-0.02546233,0.95717,SBM_05_logFC,ihfB,Gene,SO_RS11010,SO_2401,protein_coding
14990,SO_RS11075,0.04564156,0.95717,SBM_05_logFC,nrdA,Gene,SO_RS11075,SO_2415,protein_coding
14991,SO_RS12660,0.06694314,0.95717,SBM_05_logFC,SO_RS12660,Gene,SO_RS12660,SO_2744,protein_coding
14992,SO_RS13370,0.05145903,0.95717,SBM_05_logFC,SO_RS13370,Gene,SO_RS13370,SO_2884,protein_coding
14993,SO_RS13440,0.03818432,0.95717,SBM_05_logFC,cysZ,Gene,SO_RS13440,SO_2899,protein_coding
14994,SO_RS13740,0.1349005,0.95717,SBM_05_logFC,Lambda_22,Gene,SO_RS13740,SO_2962,protein_coding
14995,SO_RS14205,-0.2701524,0.95717,SBM_05_logFC,SO_RS14205,Gene,SO_RS14205,SO_3062,protein_coding
14996,SO_RS14790,-0.04591904,0.95717,SBM_05_logFC,SO_RS14790,Gene,SO_RS14790,SO_3173,protein_coding
14997,SO_RS15140,0.044076,0.95717,SBM_05_logFC,flgG,Gene,SO_RS15140,SO_3244,protein_coding
14998,SO_RS15225,0.03970525,0.95717,SBM_05_logFC,SO_RS15225,Gene,SO_RS15225,SO_3261,protein_coding
14999,SO_RS15245,-0.04152994,0.95717,SBM_05_logFC,SO_RS15245,Gene,SO_RS15245,SO_3265,protein_coding
15000,SO_RS15620,0.03157135,0.95717,SBM_05_logFC,SO_RS15620,Gene,SO_RS15620,SO_3350,protein_coding
15001,SO_RS15815,-0.03399591,0.95717,SBM_05_logFC,SO_RS15815,Gene,SO_RS15815,SO_3388,protein_coding
15002,SO_RS16190,0.06790296,0.95717,SBM_05_logFC,SO_RS16190,Gene,SO_RS16190,SO_3463,protein_coding
15003,SO_RS16525,-0.03808805,0.95717,SBM_05_logFC,rpsT,Gene,SO_RS16525,SO_3537,protein_coding
15004,SO_RS16740,-0.06215419,0.95717,SBM_05_logFC,SO_RS16740,Gene,SO_RS16740,SO_t092,tRNA
15005,SO_RS17680,0.04929036,0.95717,SBM_05_logFC,SO_RS17680,Gene,SO_RS17680,SO_3796,protein_coding
15006,SO_RS17945,0.04579632,0.95717,SBM_05_logFC,SO_RS17945,Gene,SO_RS17945,SO_3855,protein_coding
15007,SO_RS18220,-0.08855235,0.95717,SBM_05_logFC,SO_RS18220,Gene,SO_RS18220,SO_3914,protein_coding
15008,SO_RS18320,-0.03028495,0.95717,SBM_05_logFC,SO_RS18320,Gene,SO_RS18320,SO_3936,protein_coding
15009,SO_RS18620,0.05606032,0.95717,SBM_05_logFC,SO_RS18620,Gene,SO_RS18620,SO_4005,protein_coding
15010,SO_RS18650,0.05447253,0.95717,SBM_05_logFC,SO_RS18650,Gene,SO_RS18650,SO_4013,protein_coding
15011,SO_RS18965,0.03322549,0.95717,SBM_05_logFC,tldD,Gene,SO_RS18965,SO_4091,protein_coding
15012,SO_RS19475,-0.04401421,0.95717,SBM_05_logFC,SO_RS19475,Gene,SO_RS19475,SO_4206,protein_coding
15013,SO_RS19590,-0.02156634,0.95717,SBM_05_logFC,SO_RS19590,Gene,SO_RS19590,SO_4225,protein_coding
15014,SO_RS19690,-0.05574223,0.95717,SBM_05_logFC,rpmG,Gene,SO_RS19690,SO_4246,protein_coding
15015,SO_RS19965,-0.04466526,0.95717,SBM_05_logFC,SO_RS19965,Gene,SO_RS19965,SO_4307,protein_coding
15016,SO_RS20270,0.02428175,0.95717,SBM_05_logFC,SO_RS20270,Gene,SO_RS20270,SO_4365,protein_coding
15017,SO_RS20315,-0.07722582,0.95717,SBM_05_logFC,SO_RS20315,Gene,SO_RS20315,SO_4374,protein_coding
15018,SO_RS20705,0.05135214,0.95717,SBM_05_logFC,SO_RS20705,Gene,SO_RS20705,SO_4463,protein_coding
15019,SO_RS20775,0.05795539,0.95717,SBM_05_logFC,SO_RS20775,Gene,SO_RS20775,SO_4478,protein_coding
15020,SO_RS20970,0.05380368,0.95717,SBM_05_logFC,SO_RS20970,Gene,SO_RS20970,SO_4512,protein_coding
15021,SO_RS20985,-0.0898064,0.95717,SBM_05_logFC,SO_RS20985,Gene,SO_RS20985,SO_4515,protein_coding
15022,SO_RS21345,-0.04676613,0.95717,SBM_05_logFC,SO_RS21345,Gene,SO_RS21345,SO_4594,protein_coding
15023,SO_RS21655,0.03827308,0.95717,SBM_05_logFC,SO_RS21655,Gene,SO_RS21655,SO_4658,protein_coding
15024,SO_RS21750,-0.03467374,0.95717,SBM_05_logFC,SO_RS21750,Gene,SO_RS21750,SO_4679,protein_coding
15025,SO_RS21950,-0.0389092,0.95717,SBM_05_logFC,mobA,Gene,SO_RS21950,SO_4722,protein_coding
15026,SO_RS22990,-0.0740523,0.95717,SBM_05_logFC,SO_RS22990,Gene,SO_RS22990,SO_1984,protein_coding
15027,SO_RS02645,-0.04053413,0.9576113,SBM_05_logFC,SO_RS02645,Gene,SO_RS02645,SO_0556,protein_coding
15028,SO_RS14775,-0.03202388,0.9579316,SBM_05_logFC,SO_RS14775,Gene,SO_RS14775,SO_3170,protein_coding
15029,SO_RS08515,-0.04552813,0.9582608,SBM_05_logFC,SO_RS08515,Gene,SO_RS08515,SO_t029,tRNA
15030,SO_RS14030,-0.05260714,0.9584046,SBM_05_logFC,SO_RS14030,Gene,SO_RS14030,SO_3025,protein_coding
15031,SO_RS07865,0.06371166,0.9584682,SBM_05_logFC,SO_RS07865,Gene,SO_RS07865,SO_1707,protein_coding
15032,SO_RS02705,-0.02913696,0.9592477,SBM_05_logFC,rraB,Gene,SO_RS02705,SO_0568,protein_coding
15033,SO_RS08550,0.02828441,0.9592477,SBM_05_logFC,fabA,Gene,SO_RS08550,SO_1856,protein_coding
15034,SO_RS10535,-0.06723711,0.9592477,SBM_05_logFC,SO_RS10535,Gene,SO_RS10535,SO_2297,protein_coding
15035,SO_RS19740,0.0555472,0.9592477,SBM_05_logFC,SO_RS19740,Gene,SO_RS19740,SO_4257,protein_coding
15036,SO_RS20745,0.07212534,0.9592477,SBM_05_logFC,glnG,Gene,SO_RS20745,SO_4472,protein_coding
15037,SO_RS02650,0.04858623,0.9595493,SBM_05_logFC,SO_RS02650,Gene,SO_RS02650,SO_0557,protein_coding
15038,SO_RS06545,0.06953869,0.9595493,SBM_05_logFC,SO_RS06545,Gene,SO_RS06545,SO_1409,protein_coding
15039,SO_RS08355,0.02402019,0.9595493,SBM_05_logFC,SO_RS08355,Gene,SO_RS08355,SO_1816,protein_coding
15040,SO_RS11225,-0.0476319,0.9595493,SBM_05_logFC,SO_RS11225,Gene,SO_RS11225,SO_2446,protein_coding
15041,SO_RS18285,0.1296581,0.9595493,SBM_05_logFC,rpsR,Gene,SO_RS18285,SO_3928,protein_coding
15042,SO_RS21155,-0.08533938,0.9595493,SBM_05_logFC,SO_RS21155,Gene,SO_RS21155,SO_4554,protein_coding
15043,SO_RS21770,0.04326658,0.9595493,SBM_05_logFC,coaD,Gene,SO_RS21770,SO_4684,protein_coding
15044,SO_RS18430,-0.03005739,0.959969,SBM_05_logFC,lptA,Gene,SO_RS18430,SO_3959,protein_coding
15045,SO_RS00495,0.1266524,0.9601587,SBM_05_logFC,fdxH,Gene,SO_RS00495,SO_0102,protein_coding
15046,SO_RS00785,0.04347419,0.9601587,SBM_05_logFC,gspH,Gene,SO_RS00785,SO_0170,protein_coding
15047,SO_RS00870,0.04664486,0.9601587,SBM_05_logFC,SO_RS00870,Gene,SO_RS00870,SO_0188,protein_coding
15048,SO_RS01610,0.03776381,0.9601587,SBM_05_logFC,SO_RS01610,Gene,SO_RS01610,SO_0337,protein_coding
15049,SO_RS02270,0.05081337,0.9601587,SBM_05_logFC,SO_RS02270,Gene,SO_RS02270,SO_0474,protein_coding
15050,SO_RS02575,0.02956831,0.9601587,SBM_05_logFC,SO_RS02575,Gene,SO_RS02575,SO_0542,protein_coding
15051,SO_RS02710,-0.02975593,0.9601587,SBM_05_logFC,SO_RS02710,Gene,SO_RS02710,SO_0569,protein_coding
15052,SO_RS02790,0.03444463,0.9601587,SBM_05_logFC,SO_RS02790,Gene,SO_RS02790,SO_0588,protein_coding
15053,SO_RS03660,0.02731435,0.9601587,SBM_05_logFC,SO_RS03660,Gene,SO_RS03660,SO_0776,protein_coding
15054,SO_RS03880,0.04224076,0.9601587,SBM_05_logFC,SO_RS03880,Gene,SO_RS03880,SO_0824,protein_coding
15055,SO_RS04095,-0.03176426,0.9601587,SBM_05_logFC,SO_RS04095,Gene,SO_RS04095,SO_0872,protein_coding
15056,SO_RS05275,0.03621645,0.9601587,SBM_05_logFC,SO_RS05275,Gene,SO_RS05275,SO_1144,protein_coding
15057,SO_RS05845,-0.03420872,0.9601587,SBM_05_logFC,SO_RS05845,Gene,SO_RS05845,SO_1259,protein_coding
15058,SO_RS05930,-0.03301459,0.9601587,SBM_05_logFC,SO_RS05930,Gene,SO_RS05930,SO_1278,protein_coding
15059,SO_RS07710,0.04732851,0.9601587,SBM_05_logFC,maiA,Gene,SO_RS07710,SO_1671,protein_coding
15060,SO_RS07890,-0.0445151,0.9601587,SBM_05_logFC,SO_RS07890,Gene,SO_RS07890,SO_1713,protein_coding
15061,SO_RS08110,0.06773996,0.9601587,SBM_05_logFC,panP,Gene,SO_RS08110,SO_1769,protein_coding
15062,SO_RS08795,-0.05960881,0.9601587,SBM_05_logFC,sugE,Gene,SO_RS08795,SO_1901,protein_coding
15063,SO_RS08970,-0.03595273,0.9601587,SBM_05_logFC,SO_RS08970,Gene,SO_RS08970,SO_1942,protein_coding
15064,SO_RS09055,0.08015544,0.9601587,SBM_05_logFC,SO_RS09055,Gene,SO_RS09055,SO_1959,protein_coding
15065,SO_RS10340,0.02448259,0.9601587,SBM_05_logFC,SO_RS10340,Gene,SO_RS10340,SO_2254,protein_coding
15066,SO_RS10345,0.02619853,0.9601587,SBM_05_logFC,mfd,Gene,SO_RS10345,SO_2255,protein_coding
15067,SO_RS10835,0.0381494,0.9601587,SBM_05_logFC,ccoP,Gene,SO_RS10835,SO_2361,protein_coding
15068,SO_RS11550,0.05325006,0.9601587,SBM_05_logFC,rsxB,Gene,SO_RS11550,SO_2509,protein_coding
15069,SO_RS11675,-0.03131094,0.9601587,SBM_05_logFC,SO_RS11675,Gene,SO_RS11675,SO_2537,protein_coding
15070,SO_RS11820,0.02204231,0.9601587,SBM_05_logFC,SO_RS11820,Gene,SO_RS11820,SO_2566,protein_coding
15071,SO_RS11825,0.03556111,0.9601587,SBM_05_logFC,SO_RS11825,Gene,SO_RS11825,SO_2567,protein_coding
15072,SO_RS13250,-0.06760024,0.9601587,SBM_05_logFC,SO_RS13250,Gene,SO_RS13250,SO_2856,protein_coding
15073,SO_RS13270,0.0458067,0.9601587,SBM_05_logFC,SO_RS13270,Gene,SO_RS13270,SO_2861,protein_coding
15074,SO_RS13565,0.03745995,0.9601587,SBM_05_logFC,SO_RS13565,Gene,SO_RS13565,SO_2926,protein_coding
15075,SO_RS13600,-0.03199296,0.9601587,SBM_05_logFC,sohB,Gene,SO_RS13600,SO_2933,protein_coding
15076,SO_RS14305,-0.02742251,0.9601587,SBM_05_logFC,SO_RS14305,Gene,SO_RS14305,SO_3083,protein_coding
15077,SO_RS14660,-0.03073911,0.9601587,SBM_05_logFC,SO_RS14660,Gene,SO_RS14660,SO_3146,protein_coding
15078,SO_RS14915,-0.02958841,0.9601587,SBM_05_logFC,SO_RS14915,Gene,SO_RS14915,SO_3197,protein_coding
15079,SO_RS15180,-0.05653749,0.9601587,SBM_05_logFC,flgA,Gene,SO_RS15180,SO_3253,protein_coding
15080,SO_RS15510,0.04558796,0.9601587,SBM_05_logFC,SO_RS15510,Gene,SO_RS15510,SO_3325,protein_coding
15081,SO_RS15820,0.03020566,0.9601587,SBM_05_logFC,SO_RS15820,Gene,SO_RS15820,SO_3389,protein_coding
15082,SO_RS16975,0.05557471,0.9601587,SBM_05_logFC,SO_RS16975,Gene,SO_RS16975,SO_3635,protein_coding
15083,SO_RS17095,-0.04929177,0.9601587,SBM_05_logFC,SO_RS17095,Gene,SO_RS17095,SO_3665,protein_coding
15084,SO_RS18335,0.07259429,0.9601587,SBM_05_logFC,rpsI,Gene,SO_RS18335,SO_3939,protein_coding
15085,SO_RS18485,-0.02253166,0.9601587,SBM_05_logFC,SO_RS18485,Gene,SO_RS18485,SO_3973,protein_coding
15086,SO_RS20050,0.0335241,0.9601587,SBM_05_logFC,SO_RS20050,Gene,SO_RS20050,SO_4320,protein_coding
15087,SO_RS20325,-0.06172951,0.9601587,SBM_05_logFC,SO_RS20325,Gene,SO_RS20325,SO_4376,protein_coding
15088,SO_RS20435,-0.03735653,0.9601587,SBM_05_logFC,SO_RS20435,Gene,SO_RS20435,SO_4400,protein_coding
15089,SO_RS21575,0.02991384,0.9601587,SBM_05_logFC,SO_RS21575,Gene,SO_RS21575,SO_4812,protein_coding
15090,SO_RS02415,0.03149416,0.960212,SBM_05_logFC,SO_RS02415,Gene,SO_RS02415,SO_0505,protein_coding
15091,SO_RS21580,-0.06573502,0.960212,SBM_05_logFC,SO_RS21580,Gene,SO_RS21580,SO_4645,protein_coding
15092,SO_RS16335,-0.06541818,0.9602498,SBM_05_logFC,SO_RS16335,Gene,SO_RS16335,SO_3495,protein_coding
15093,SO_RS09215,0.05540711,0.9603382,SBM_05_logFC,SO_RS09215,Gene,SO_RS09215,SO_1997,protein_coding
15094,SO_RS19705,0.03414156,0.9603382,SBM_05_logFC,coaBC,Gene,SO_RS19705,SO_4249,protein_coding
15095,SO_RS20370,-0.03624619,0.9603382,SBM_05_logFC,SO_RS20370,Gene,SO_RS20370,SO_4385,protein_coding
15096,SO_RS01280,0.03961957,0.960697,SBM_05_logFC,SO_RS01280,Gene,SO_RS01280,SO_0267,protein_coding
15097,SO_RS19300,-0.04602662,0.960697,SBM_05_logFC,SO_RS19300,Gene,SO_RS19300,,protein_coding
15098,SO_RS01025,0.03994978,0.9607568,SBM_05_logFC,SO_RS01025,Gene,SO_RS01025,SO_t008,tRNA
15099,SO_RS01205,0.1068219,0.9607568,SBM_05_logFC,rpmJ,Gene,SO_RS01205,SO_0252,protein_coding
15100,SO_RS01600,-0.03150126,0.9607568,SBM_05_logFC,zapB,Gene,SO_RS01600,SO_0335,protein_coding
15101,SO_RS02885,-0.03754003,0.9607568,SBM_05_logFC,hflC,Gene,SO_RS02885,SO_0606,protein_coding
15102,SO_RS03635,0.05366287,0.9607568,SBM_05_logFC,folM,Gene,SO_RS03635,SO_0772,protein_coding
15103,SO_RS03935,-0.03931554,0.9607568,SBM_05_logFC,SO_RS03935,Gene,SO_RS03935,SO_0839,protein_coding
15104,SO_RS03970,-0.07839625,0.9607568,SBM_05_logFC,napG,Gene,SO_RS03970,SO_0847,protein_coding
15105,SO_RS04105,0.02890521,0.9607568,SBM_05_logFC,dksA,Gene,SO_RS04105,SO_0874,protein_coding
15106,SO_RS04750,0.06135688,0.9607568,SBM_05_logFC,nuoF,Gene,SO_RS04750,SO_1017,protein_coding
15107,SO_RS05210,0.1251548,0.9607568,SBM_05_logFC,dnaJ,Gene,SO_RS05210,SO_1127,protein_coding
15108,SO_RS05385,-0.07755842,0.9607568,SBM_05_logFC,rodA,Gene,SO_RS05385,SO_1167,protein_coding
15109,SO_RS05755,0.04343205,0.9607568,SBM_05_logFC,SO_RS05755,Gene,SO_RS05755,SO_1237,protein_coding
15110,SO_RS06205,-0.0337889,0.9607568,SBM_05_logFC,nhaR,Gene,SO_RS06205,SO_1338,protein_coding
15111,SO_RS06500,0.04577423,0.9607568,SBM_05_logFC,SO_RS06500,Gene,SO_RS06500,SO_1400,protein_coding
15112,SO_RS07945,-0.04532331,0.9607568,SBM_05_logFC,SO_RS07945,Gene,SO_RS07945,SO_1727,protein_coding
15113,SO_RS09390,-0.1404902,0.9607568,SBM_05_logFC,SO_RS09390,Gene,SO_RS09390,SO_2039,protein_coding
15114,SO_RS09420,0.03667447,0.9607568,SBM_05_logFC,SO_RS09420,Gene,SO_RS09420,SO_2045,protein_coding
15115,SO_RS09605,0.06265104,0.9607568,SBM_05_logFC,hypA,Gene,SO_RS09605,SO_2089,protein_coding
15116,SO_RS11230,-0.04278731,0.9607568,SBM_05_logFC,SO_RS11230,Gene,SO_RS11230,SO_2447,protein_coding
15117,SO_RS12710,0.04593229,0.9607568,SBM_05_logFC,SO_RS12710,Gene,SO_RS12710,SO_t062,tRNA
15118,SO_RS14155,0.03944619,0.9607568,SBM_05_logFC,SO_RS14155,Gene,SO_RS14155,SO_3051,protein_coding
15119,SO_RS15240,0.04367152,0.9607568,SBM_05_logFC,SO_RS15240,Gene,SO_RS15240,SO_3264,protein_coding
15120,SO_RS16480,-0.0304709,0.9607568,SBM_05_logFC,SO_RS16480,Gene,SO_RS16480,SO_3526,protein_coding
15121,SO_RS17855,-0.02234129,0.9607568,SBM_05_logFC,prfA,Gene,SO_RS17855,SO_3833,protein_coding
15122,SO_RS18890,-0.04557729,0.9607568,SBM_05_logFC,SO_RS18890,Gene,SO_RS18890,SO_4069,protein_coding
15123,SO_RS19135,0.02601201,0.9607568,SBM_05_logFC,SO_RS19135,Gene,SO_RS19135,SO_4129,protein_coding
15124,SO_RS20055,0.0287296,0.9607568,SBM_05_logFC,SO_RS20055,Gene,SO_RS20055,SO_4321,protein_coding
15125,SO_RS20430,0.02998371,0.9607568,SBM_05_logFC,SO_RS20430,Gene,SO_RS20430,SO_4399,protein_coding
15126,SO_RS20725,0.03625665,0.9607568,SBM_05_logFC,SO_RS20725,Gene,SO_RS20725,SO_4468,protein_coding
15127,SO_RS20815,-0.05032223,0.9607568,SBM_05_logFC,SO_RS20815,Gene,SO_RS20815,SO_4486,protein_coding
15128,SO_RS18450,0.02114812,0.9615049,SBM_05_logFC,ptsN,Gene,SO_RS18450,SO_3963,protein_coding
15129,SO_RS07390,0.04188236,0.9625702,SBM_05_logFC,SO_RS07390,Gene,SO_RS07390,SO_1600,protein_coding
15130,SO_RS02170,0.1538218,0.9629133,SBM_05_logFC,trxC,Gene,SO_RS02170,SO_0452,protein_coding
15131,SO_RS04465,0.03300786,0.963965,SBM_05_logFC,brnQ,Gene,SO_RS04465,SO_0949,protein_coding
15132,SO_RS14165,-0.03560215,0.964207,SBM_05_logFC,SO_RS14165,Gene,SO_RS14165,SO_3054,protein_coding
15133,SO_RS20975,0.07124649,0.964207,SBM_05_logFC,SO_RS20975,Gene,SO_RS20975,SO_4513,protein_coding
15134,SO_RSnc001,-0.06614217,0.964207,SBM_05_logFC,in-operon,,SO_RSnc001,,ncRNA
15135,SO_RS02480,-0.03847106,0.9642462,SBM_05_logFC,SO_RS02480,Gene,SO_RS02480,SO_0521,protein_coding
15136,SO_RS04810,0.03171904,0.9642462,SBM_05_logFC,SO_RS04810,Gene,SO_RS04810,SO_1033,protein_coding
15137,SO_RS06580,-0.06460567,0.9642462,SBM_05_logFC,SO_RS06580,Gene,SO_RS06580,SO_1416,protein_coding
15138,SO_RS07030,0.04873954,0.9642462,SBM_05_logFC,SO_RS07030,Gene,SO_RS07030,,protein_coding
15139,SO_RS08770,-0.06534791,0.9642462,SBM_05_logFC,SO_RS08770,Gene,SO_RS08770,SO_1896,protein_coding
15140,SO_RS10030,-0.0414229,0.9642462,SBM_05_logFC,SO_RS10030,Gene,SO_RS10030,SO_2182,protein_coding
15141,SO_RS10705,-0.01836595,0.9642462,SBM_05_logFC,seqA,Gene,SO_RS10705,SO_2335,protein_coding
15142,SO_RS15160,-0.03313744,0.9642462,SBM_05_logFC,flgC,Gene,SO_RS15160,SO_3249,protein_coding
15143,SO_RS22575,0.03927855,0.9642462,SBM_05_logFC,SO_RS22575,Gene,SO_RS22575,SO_A0096,protein_coding
15144,SO_RS01060,0.06223605,0.9645963,SBM_05_logFC,rplL,Gene,SO_RS01060,SO_0223,protein_coding
15145,SO_RS02820,0.038165,0.9645963,SBM_05_logFC,SO_RS02820,Gene,SO_RS02820,SO_t010,tRNA
15146,SO_RS06685,-0.04274002,0.9645963,SBM_05_logFC,SO_RS06685,Gene,SO_RS06685,SO_1440,protein_coding
15147,SO_RS07075,-0.03278597,0.9645963,SBM_05_logFC,nadK,Gene,SO_RS07075,SO_1523,protein_coding
15148,SO_RS07550,0.02396379,0.9645963,SBM_05_logFC,ispC,Gene,SO_RS07550,SO_1635,protein_coding
15149,SO_RS10410,-0.04514734,0.9645963,SBM_05_logFC,hscA,Gene,SO_RS10410,SO_2268,protein_coding
15150,SO_RS10560,-0.02719239,0.9645963,SBM_05_logFC,rplT,Gene,SO_RS10560,SO_2302,protein_coding
15151,SO_RS12655,0.05768011,0.9645963,SBM_05_logFC,acs,Gene,SO_RS12655,SO_2743,protein_coding
15152,SO_RS14035,-0.03979328,0.9645963,SBM_05_logFC,SO_RS14035,Gene,SO_RS14035,SO_3027,protein_coding
15153,SO_RS18295,0.09578411,0.9645963,SBM_05_logFC,rpsF,Gene,SO_RS18295,SO_3930,protein_coding
