,Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Condition,Chrom.ID,Source,Entry.Class,Start,Stop,B1,Strand,B2,Gene.Name,gbkey,Biotype,locus_tag,old_locus_tag,X,X.1,X.2
18398,SO_RS06390,133.4998,0.02322039,0.1075943,0.2158143,0.8291325,0.9334325,SBM_1_logFC,NC_004347.2,RefSeq,gene,1431172,1432677,.,-,.,SO_RS06390,Gene,protein_coding,SO_RS06390,SO_1375,,,
18399,SO_RS00540,264.0281,0.04712627,0.2196449,0.2145566,0.830113,0.9336233,SBM_1_logFC,NC_004347.2,RefSeq,gene,120287,121630,.,-,.,SO_RS00540,Gene,protein_coding,SO_RS00540,SO_0110,,,
18400,SO_RS01385,311.6997,0.01591685,0.07536558,0.2111952,0.832735,0.9336233,SBM_1_logFC,NC_004347.2,RefSeq,gene,294362,295441,.,+,.,aroB,Gene,protein_coding,SO_RS01385,SO_0287,,,
18401,SO_RS02010,430.9725,-0.0194204,0.09133244,-0.2126342,0.8316123,0.9336233,SBM_1_logFC,NC_004347.2,RefSeq,gene,431608,433317,.,-,.,pilB,Gene,protein_coding,SO_RS02010,SO_0416,,,
18402,SO_RS02570,197.38,-0.02820351,0.1338638,-0.2106881,0.8331307,0.9336233,SBM_1_logFC,NC_004347.2,RefSeq,gene,560619,562061,.,+,.,SO_RS02570,Gene,protein_coding,SO_RS02570,SO_0541,,,
18403,SO_RS05925,188.8706,0.01985721,0.09454269,0.2100343,0.8336409,0.9336233,SBM_1_logFC,NC_004347.2,RefSeq,gene,1326974,1328524,.,-,.,SO_RS05925,Gene,protein_coding,SO_RS05925,SO_1277,,,
18404,SO_RS07135,215.5693,0.01711517,0.08150363,0.2099927,0.8336734,0.9336233,SBM_1_logFC,NC_004347.2,RefSeq,gene,1610611,1611696,.,+,.,rlmM,Gene,protein_coding,SO_RS07135,SO_1536,,,
18405,SO_RS13555,105.1508,0.04367108,0.2070632,0.2109071,0.8329598,0.9336233,SBM_1_logFC,NC_004347.2,RefSeq,gene,3054833,3056056,.,+,.,gltS,Gene,protein_coding,SO_RS13555,SO_2923,,,
18406,SO_RS14890,216.6879,0.02024664,0.09518487,0.2127086,0.8315542,0.9336233,SBM_1_logFC,NC_004347.2,RefSeq,gene,3330782,3331135,.,-,.,SO_RS14890,Gene,protein_coding,SO_RS14890,SO_3192,,,
18407,SO_RS15875,106.2067,0.02246677,0.1067579,0.2104459,0.8333197,0.9336233,SBM_1_logFC,NC_004347.2,RefSeq,gene,3542366,3543934,.,-,.,SO_RS15875,Gene,protein_coding,SO_RS15875,SO_3404,,,
18408,SO_RS16710,113.6181,0.02352602,0.1126339,0.2088717,0.8345484,0.9340942,SBM_1_logFC,NC_004347.2,RefSeq,gene,3741593,3742057,.,+,.,SO_RS16710,Gene,protein_coding,SO_RS16710,SO_3576,,,
18409,SO_RS21855,177.2116,0.02450413,0.1180635,0.2075505,0.8355799,0.9347397,SBM_1_logFC,NC_004347.2,RefSeq,gene,4903736,4905091,.,+,.,gorA,Gene,protein_coding,SO_RS21855,SO_4702,,,
18410,SO_RS13880,95.68317,0.02195109,0.1063216,0.2064594,0.8364321,0.9351839,SBM_1_logFC,NC_004347.2,RefSeq,gene,3114503,3114925,.,+,.,Lambda_51_CI,Gene,protein_coding,SO_RS13880,SO_2991,,,
18411,SO_RS00490,2028.178,-0.05980944,0.2937031,-0.2036391,0.8386355,0.9364254,SBM_1_logFC,NC_004347.2,RefSeq,gene,108703,111717,.,+,.,fdnG,Gene,protein_coding,SO_RS00490,SO_0101,,,
18412,SO_RS01270,684.6188,0.01918335,0.09507821,0.2017639,0.8401013,0.9364254,SBM_1_logFC,NC_004347.2,RefSeq,gene,264025,265272,.,-,.,ccmI,Gene,protein_coding,SO_RS01270,SO_0265,,,
18413,SO_RS01390,150.8958,0.01814699,0.09030287,0.2009569,0.8407323,0.9364254,SBM_1_logFC,NC_004347.2,RefSeq,gene,295460,296872,.,+,.,SO_RS01390,Gene,protein_coding,SO_RS01390,SO_0288,,,
18414,SO_RS02480,162.2707,0.0261135,0.1292851,0.2019838,0.8399294,0.9364254,SBM_1_logFC,NC_004347.2,RefSeq,gene,545138,545461,.,+,.,SO_RS02480,Gene,protein_coding,SO_RS02480,SO_0521,,,
18415,SO_RS05595,170.036,-0.02191085,0.1085419,-0.2018653,0.840022,0.9364254,SBM_1_logFC,NC_004347.2,RefSeq,gene,1245711,1245787,.,+,.,SO_RS05595,Gene,tRNA,SO_RS05595,SO_t022,,,
18416,SO_RS06140,880.9694,0.0309742,0.1540274,0.2010954,0.840624,0.9364254,SBM_1_logFC,NC_004347.2,RefSeq,gene,1378350,1382798,.,-,.,gltB,Gene,protein_coding,SO_RS06140,SO_1325,,,
18417,SO_RS21730,103.9526,0.02027033,0.100548,0.2015985,0.8402307,0.9364254,SBM_1_logFC,NC_004347.2,RefSeq,gene,4873477,4874124,.,-,.,SO_RS21730,Gene,protein_coding,SO_RS21730,SO_4675,,,
18418,SO_RS19535,952.0266,-0.01342193,0.06747902,-0.1989052,0.8423369,0.9377044,SBM_1_logFC,NC_004347.2,RefSeq,gene,4387260,4388180,.,-,.,lpxC,Gene,protein_coding,SO_RS19535,SO_4214,,,
18419,SO_RS05440,351.2872,-0.0120474,0.0609413,-0.1976887,0.8432887,0.9377687,SBM_1_logFC,NC_004347.2,RefSeq,gene,1221180,1222055,.,-,.,corC,Gene,protein_coding,SO_RS05440,SO_1178,,,
18420,SO_RS10455,364.2349,-0.01334611,0.06751888,-0.1976648,0.8433073,0.9377687,SBM_1_logFC,NC_004347.2,RefSeq,gene,2389862,2391580,.,-,.,SO_RS10455,Gene,protein_coding,SO_RS10455,SO_2279,,,
18421,SO_RS03955,181.1542,0.0308061,0.1564187,0.1969464,0.8438695,0.9378863,SBM_1_logFC,NC_004347.2,RefSeq,gene,865510,866391,.,-,.,SO_RS03955,Gene,protein_coding,SO_RS03955,SO_0843,,,
18422,SO_RS08645,107.4838,0.02216166,0.1133825,0.1954592,0.8450335,0.9386723,SBM_1_logFC,NC_004347.2,RefSeq,gene,1963918,1964853,.,+,.,SO_RS08645,Gene,protein_coding,SO_RS08645,SO_1871,,,
18423,SO_RS01905,162.2134,-0.02447111,0.1256037,-0.194828,0.8455276,0.9387138,SBM_1_logFC,NC_004347.2,RefSeq,gene,409686,410411,.,+,.,SO_RS01905,Gene,protein_coding,SO_RS01905,SO_0396,,,
18424,SO_RS01275,929.0713,0.01981474,0.1028041,0.1927427,0.8471605,0.939314,SBM_1_logFC,NC_004347.2,RefSeq,gene,265671,267650,.,+,.,SO_RS01275,Gene,protein_coding,SO_RS01275,SO_0266,,,
18425,SO_RS07065,392.5334,0.03150033,0.1637346,0.1923865,0.8474395,0.939314,SBM_1_logFC,NC_004347.2,RefSeq,gene,1594222,1597026,.,-,.,SO_RS07065,Gene,protein_coding,SO_RS07065,SO_1521,,,
18426,SO_RS07720,9260.942,-0.04772017,0.2472514,-0.1930026,0.8469569,0.939314,SBM_1_logFC,NC_004347.2,RefSeq,gene,1759718,1760365,.,+,.,ompW,Gene,protein_coding,SO_RS07720,SO_1673,,,
18427,SO_RS12150,89.63165,0.04052386,0.2134807,0.1898245,0.8494467,0.9410312,SBM_1_logFC,NC_004347.2,RefSeq,gene,2771987,2773129,.,+,.,SO_RS12150,Gene,protein_coding,SO_RS12150,SO_2636,,,
18428,SO_RS09595,1722.211,0.01481587,0.07850251,0.1887312,0.8503035,0.9414729,SBM_1_logFC,NC_004347.2,RefSeq,gene,2184251,2184547,.,+,.,ihfA,Gene,protein_coding,SO_RS09595,SO_2087,,,
18429,SO_RS01350,256.0766,-0.02158549,0.1168839,-0.1846746,0.8534843,0.9421021,SBM_1_logFC,NC_004347.2,RefSeq,gene,286053,288572,.,-,.,SO_RS01350,Gene,protein_coding,SO_RS01350,SO_0280,,,
18430,SO_RS02005,230.3334,0.01336033,0.0724143,0.1844985,0.8536224,0.9421021,SBM_1_logFC,NC_004347.2,RefSeq,gene,430085,431356,.,-,.,SO_RS02005,Gene,protein_coding,SO_RS02005,SO_0415,,,
18431,SO_RS10330,399.2391,-0.02066258,0.1114494,-0.1853989,0.8529162,0.9421021,SBM_1_logFC,NC_004347.2,RefSeq,gene,2365348,2365887,.,+,.,SO_RS10330,Gene,protein_coding,SO_RS10330,SO_2251,,,
18432,SO_RS12020,160.1248,-0.02035315,0.1093519,-0.1861253,0.8523465,0.9421021,SBM_1_logFC,NC_004347.2,RefSeq,gene,2745679,2747103,.,+,.,rsmF,Gene,protein_coding,SO_RS12020,SO_2609,,,
18433,SO_RS17125,178.441,-0.1717047,0.9188927,-0.1868604,0.8517701,0.9421021,SBM_1_logFC,NC_004347.2,RefSeq,gene,3825535,3825972,.,+,.,SO_RS17125,Gene,protein_coding,SO_RS17125,SO_3672,,,
18434,SO_RS21375,219.3369,-0.01601103,0.08647631,-0.1851494,0.8531119,0.9421021,SBM_1_logFC,NC_004347.2,RefSeq,gene,4795349,4796605,.,-,.,mtr,Gene,protein_coding,SO_RS21375,SO_4601,,,
18435,SO_RS22280,182.8605,-0.02393939,0.1302108,-0.183851,0.8541303,0.9421566,SBM_1_logFC,NC_004349.1,RefSeq,gene,25379,25723,.,+,.,SO_RS22280,Gene,protein_coding,SO_RS22280,SO_A0033,,,
18436,SO_RS11815,129.8596,-0.01876114,0.1025285,-0.1829847,0.85481,0.9424005,SBM_1_logFC,NC_004347.2,RefSeq,gene,2695471,2696064,.,-,.,SO_RS11815,Gene,protein_coding,SO_RS11815,SO_2565,,,
18437,SO_RS22030,523.7671,-0.01200476,0.0661593,-0.1814524,0.8560125,0.9432202,SBM_1_logFC,NC_004347.2,RefSeq,gene,4948034,4949461,.,-,.,ccoG,Gene,protein_coding,SO_RS22030,SO_4737,,,
18438,SO_RS01330,585.192,0.02856121,0.1613691,0.1769931,0.8595138,0.9449561,SBM_1_logFC,NC_004347.2,RefSeq,gene,281536,282318,.,+,.,argB,Gene,protein_coding,SO_RS01330,SO_0276,,,
18439,SO_RS05445,137.0596,0.01826906,0.1029328,0.1774854,0.8591271,0.9449561,SBM_1_logFC,NC_004347.2,RefSeq,gene,1222095,1222556,.,-,.,ybeY,Gene,protein_coding,SO_RS05445,SO_1179,,,
18440,SO_RS15015,117.2143,-0.02228252,0.1257299,-0.1772253,0.8593314,0.9449561,SBM_1_logFC,NC_004347.2,RefSeq,gene,3358605,3359012,.,-,.,fliO,Gene,protein_coding,SO_RS15015,SO_3219,,,
18441,SO_RS17545,970.9739,-0.014598,0.08269979,-0.1765179,0.8598871,0.9449561,SBM_1_logFC,NC_004347.2,RefSeq,gene,3914616,3915305,.,+,.,SO_RS17545,Gene,protein_coding,SO_RS17545,SO_3765,,,
18442,SO_RS20955,843.1924,-0.03958274,0.2227149,-0.1777283,0.8589364,0.9449561,SBM_1_logFC,NC_004347.2,RefSeq,gene,4700485,4703334,.,+,.,SO_RS20955,Gene,protein_coding,SO_RS20955,SO_4509,,,
18443,SO_RS16515,317.6227,-0.01036609,0.05956767,-0.1740221,0.8618481,0.9466049,SBM_1_logFC,NC_004347.2,RefSeq,gene,3688671,3689606,.,-,.,ribF,Gene,protein_coding,SO_RS16515,SO_3533,,,
18444,SO_RS11160,154.5364,-0.01696039,0.09813783,-0.1728221,0.8627912,0.9471346,SBM_1_logFC,NC_004347.2,RefSeq,gene,2543527,2546340,.,-,.,SO_RS11160,Gene,protein_coding,SO_RS11160,SO_2434,,,
18445,SO_RS01335,922.8516,0.009342133,0.05469706,0.1707977,0.8643828,0.9483752,SBM_1_logFC,NC_004347.2,RefSeq,gene,282331,283236,.,+,.,SO_RS01335,Gene,protein_coding,SO_RS01335,SO_0277,,,
18446,SO_RS07315,139.8668,-0.038592,0.2333335,-0.1653942,0.8686337,0.9518335,SBM_1_logFC,NC_004347.2,RefSeq,gene,1656637,1658850,.,+,.,SO_RS07315,Gene,protein_coding,SO_RS07315,SO_1580,,,
18447,SO_RS10380,147.2162,-0.01616763,0.09797084,-0.1650249,0.8689244,0.9518335,SBM_1_logFC,NC_004347.2,RefSeq,gene,2377240,2378061,.,+,.,cysE,Gene,protein_coding,SO_RS10380,SO_2262,,,
18448,SO_RS15630,147.2896,0.01511051,0.09151218,0.1651202,0.8688494,0.9518335,SBM_1_logFC,NC_004347.2,RefSeq,gene,3497072,3497785,.,+,.,SO_RS15630,Gene,protein_coding,SO_RS15630,SO_3352,,,
18449,SO_RS00120,124.4774,-0.01824719,0.1111105,-0.1642256,0.8695536,0.9519089,SBM_1_logFC,NC_004347.2,RefSeq,gene,29096,30556,.,+,.,SO_RS00120,Gene,protein_coding,SO_RS00120,SO_0024,,,
18450,SO_RS01075,2276.739,0.04035979,0.2492954,0.1618955,0.8713882,0.9519089,SBM_1_logFC,NC_004347.2,RefSeq,gene,240885,241259,.,+,.,rpsL,Gene,protein_coding,SO_RS01075,SO_0226,,,
18451,SO_RS02150,191.0761,-0.02507387,0.1553452,-0.1614074,0.8717726,0.9519089,SBM_1_logFC,NC_004347.2,RefSeq,gene,475054,475308,.,+,.,SO_RS02150,Gene,protein_coding,SO_RS02150,SO_0447,,,
18452,SO_RS14440,171.016,-0.03331151,0.2047736,-0.1626748,0.8707745,0.9519089,SBM_1_logFC,NC_004347.2,RefSeq,gene,3241363,3241695,.,-,.,yajC,Gene,protein_coding,SO_RS14440,SO_3112,,,
18453,SO_RS15035,417.9722,0.01817512,0.1123937,0.1617094,0.8715347,0.9519089,SBM_1_logFC,NC_004347.2,RefSeq,gene,3361112,3362695,.,-,.,SO_RS15035,Gene,protein_coding,SO_RS15035,SO_3223,,,
18454,SO_RS16705,108.1739,0.01888165,0.1157494,0.1631253,0.8704198,0.9519089,SBM_1_logFC,NC_004347.2,RefSeq,gene,3740693,3741502,.,-,.,pssA,Gene,protein_coding,SO_RS16705,SO_3575,,,
18455,SO_RS02845,140.1252,0.02712081,0.1712226,0.1583951,0.8741455,0.9529809,SBM_1_logFC,NC_004347.2,RefSeq,gene,623398,624897,.,+,.,SO_RS02845,Gene,protein_coding,SO_RS02845,SO_0598,,,
18456,SO_RS05130,827.7428,0.04130453,0.2594657,0.1591907,0.8735186,0.9529809,SBM_1_logFC,NC_004347.2,RefSeq,gene,1150843,1152099,.,+,.,nqrF,Gene,protein_coding,SO_RS05130,SO_1108,,,
18457,SO_RS11860,130.6809,-0.01459931,0.09206363,-0.1585785,0.874001,0.9529809,SBM_1_logFC,NC_004347.2,RefSeq,gene,2704709,2705374,.,+,.,minC,Gene,protein_coding,SO_RS11860,SO_2576,,,
18458,SO_RS19570,308.7771,0.009724746,0.06246662,0.1556791,0.876286,0.9548079,SBM_1_logFC,NC_004347.2,RefSeq,gene,4395449,4396768,.,-,.,SO_RS19570,Gene,protein_coding,SO_RS19570,SO_4221,,,
18459,SO_RS18355,97.37487,-0.01602314,0.1039516,-0.1541404,0.877499,0.955623,SBM_1_logFC,NC_004347.2,RefSeq,gene,4088598,4089680,.,+,.,degS,Gene,protein_coding,SO_RS18355,SO_3943,,,
18460,SO_RS00030,170.3928,0.02471912,0.1667886,0.1482063,0.88218,0.9566648,SBM_1_logFC,NC_004347.2,RefSeq,gene,5908,6264,.,-,.,rnpA,Gene,protein_coding,SO_RS00030,SO_0006,,,
18461,SO_RS00335,290.4103,0.01539708,0.1028171,0.149752,0.8809602,0.9566648,SBM_1_logFC,NC_004347.2,RefSeq,gene,72364,78060,.,+,.,SO_RS00335,Gene,protein_coding,SO_RS00335,SO_0066,,,
18462,SO_RS03335,2331.844,-0.07729061,0.5212107,-0.1482905,0.8821135,0.9566648,SBM_1_logFC,NC_004347.2,RefSeq,gene,721019,722656,.,+,.,groL,Gene,protein_coding,SO_RS03335,SO_0704,,,
18463,SO_RS06460,110.9536,-0.01763751,0.1183482,-0.1490306,0.8815295,0.9566648,SBM_1_logFC,NC_004347.2,RefSeq,gene,1448283,1449614,.,+,.,SO_RS06460,Gene,protein_coding,SO_RS06460,SO_1391,,,
18464,SO_RS09195,126.3559,-0.02057324,0.1380745,-0.1490009,0.8815529,0.9566648,SBM_1_logFC,NC_004347.2,RefSeq,gene,2092513,2093154,.,-,.,SO_RS09195,Gene,protein_coding,SO_RS09195,SO_1990,,,
18465,SO_RS14490,252.4292,0.01330519,0.0897015,0.1483274,0.8820844,0.9566648,SBM_1_logFC,NC_004347.2,RefSeq,gene,3249434,3250660,.,-,.,sstT,Gene,protein_coding,SO_RS14490,SO_3122,,,
18466,SO_RS21950,153.0956,-0.01619304,0.1082321,-0.1496141,0.8810691,0.9566648,SBM_1_logFC,NC_004347.2,RefSeq,gene,4926422,4927015,.,+,.,mobA,Gene,protein_coding,SO_RS21950,SO_4722,,,
18467,SO_RS22905,164.1718,-0.0150594,0.09947495,-0.1513889,0.8796689,0.9566648,SBM_1_logFC,NC_004349.1,RefSeq,gene,154093,154962,.,+,.,SO_RS22905,Gene,protein_coding,SO_RS22905,SO_A0165,,,
18468,SO_RS13140,228.9134,-0.01076085,0.07318131,-0.1470437,0.8830975,0.9571548,SBM_1_logFC,NC_004347.2,RefSeq,gene,2955722,2957071,.,+,.,SO_RS13140,Gene,protein_coding,SO_RS13140,SO_2838,,,
18469,SO_RS22110,575.3991,-0.01801582,0.1234869,-0.1458926,0.8840062,0.9576345,SBM_1_logFC,NC_004347.2,RefSeq,gene,4964716,4965099,.,-,.,SO_RS22110,Gene,protein_coding,SO_RS22110,SO_4754,,,
18470,SO_RS19850,91.51001,-0.01327517,0.09209747,-0.1441426,0.8853878,0.9586259,SBM_1_logFC,NC_004347.2,RefSeq,gene,4461239,4462603,.,+,.,SO_RS19850,Gene,protein_coding,SO_RS19850,SO_4282,,,
18471,SO_RS12230,207.1696,0.02931105,0.2055903,0.1425702,0.8866296,0.9594649,SBM_1_logFC,NC_004347.2,RefSeq,gene,2789446,2791455,.,+,.,Mu2_3,Gene,protein_coding,SO_RS12230,SO_2654,,,
18472,SO_RS03900,140.3321,0.01418421,0.1000839,0.1417232,0.8872986,0.9596835,SBM_1_logFC,NC_004347.2,RefSeq,gene,848099,849463,.,-,.,SO_RS03900,Gene,protein_coding,SO_RS03900,SO_0830,,,
18473,SO_RS04105,488.415,-0.0127717,0.09241388,-0.1382011,0.8900815,0.9598436,SBM_1_logFC,NC_004347.2,RefSeq,gene,904132,904575,.,-,.,dksA,Gene,protein_coding,SO_RS04105,SO_0874,,,
18474,SO_RS05070,117.1668,-0.01525211,0.1105313,-0.137989,0.8902491,0.9598436,SBM_1_logFC,NC_004347.2,RefSeq,gene,1135785,1138922,.,-,.,SO_RS05070,Gene,protein_coding,SO_RS05070,SO_1096,,,
18475,SO_RS10545,1148.613,0.01558,0.1116303,0.1395678,0.8890015,0.9598436,SBM_1_logFC,NC_004347.2,RefSeq,gene,2410460,2412388,.,+,.,thrS,Gene,protein_coding,SO_RS10545,SO_2299,,,
18476,SO_RS11645,121.6777,-0.0139252,0.09961674,-0.1397878,0.8888277,0.9598436,SBM_1_logFC,NC_004347.2,RefSeq,gene,2659091,2659939,.,-,.,rhlP,Gene,protein_coding,SO_RS11645,SO_2529,,,
18477,SO_RS15360,206.5576,-0.03805662,0.2743969,-0.1386919,0.8896936,0.9598436,SBM_1_logFC,NC_004347.2,RefSeq,gene,3435683,3437260,.,-,.,guaA,Gene,protein_coding,SO_RS15360,SO_3292,,,
18478,SO_RS22990,351.2132,0.0277885,0.1991893,0.139508,0.8890487,0.9598436,SBM_1_logFC,NC_004347.2,RefSeq,gene,2087732,2087905,.,-,.,SO_RS22990,Gene,protein_coding,SO_RS22990,SO_1984,,,
18479,SO_RS01930,108.397,-0.04912267,0.3625539,-0.1354906,0.892224,0.9614684,SBM_1_logFC,NC_004347.2,RefSeq,gene,414463,415476,.,-,.,SO_RS01930,Gene,protein_coding,SO_RS01930,SO_0401,,,
18480,SO_RS22590,1012.807,-0.01318403,0.09921178,-0.1328877,0.8942822,0.9631813,SBM_1_logFC,NC_004349.1,RefSeq,gene,77713,79446,.,+,.,SO_RS22590,Gene,protein_coding,SO_RS22590,SO_A0099,,,
18481,SO_RS01370,118.364,-0.01673268,0.1292309,-0.1294789,0.8969787,0.9652293,SBM_1_logFC,NC_004347.2,RefSeq,gene,291030,291545,.,+,.,SO_RS01370,Gene,protein_coding,SO_RS01370,SO_0284,,,
18482,SO_RS06890,692.3729,-0.0285261,0.2206256,-0.1292964,0.8971231,0.9652293,SBM_1_logFC,NC_004347.2,RefSeq,gene,1545997,1548444,.,-,.,SO_RS06890,Gene,protein_coding,SO_RS06890,SO_1482,,,
18483,SO_RS06235,346.9243,0.01631166,0.1268356,0.1286047,0.8976704,0.9653128,SBM_1_logFC,NC_004347.2,RefSeq,gene,1400456,1401388,.,+,.,SO_RS06235,Gene,protein_coding,SO_RS06235,SO_1344,,,
18484,SO_RS04590,194.1918,-0.01524793,0.1198491,-0.1272261,0.8987614,0.9654755,SBM_1_logFC,NC_004347.2,RefSeq,gene,1008247,1009422,.,+,.,SO_RS04590,Gene,protein_coding,SO_RS04590,SO_0978,,,
18485,SO_RS21170,215.5247,0.01289211,0.1012819,0.1272894,0.8987113,0.9654755,SBM_1_logFC,NC_004347.2,RefSeq,gene,4753433,4755304,.,-,.,SO_RS21170,Gene,protein_coding,SO_RS21170,SO_4557,,,
18486,SO_RS02030,285.6107,0.009703682,0.07873569,0.1232437,0.9019141,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,436278,437129,.,+,.,ampE,Gene,protein_coding,SO_RS02030,SO_0422,,,
18487,SO_RS03095,100.7373,0.01739729,0.1460142,0.1191479,0.9051582,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,677239,677898,.,+,.,Mu1_15,Gene,protein_coding,SO_RS03095,SO_0653,,,
18488,SO_RS04440,95.15013,-0.0125045,0.1034272,-0.1209015,0.9037691,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,977233,980436,.,-,.,SO_RS04440,Gene,protein_coding,SO_RS04440,SO_0945,,,
18489,SO_RS05375,95.68296,0.01282399,0.108926,0.1177312,0.9062806,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,1207687,1208538,.,-,.,SO_RS05375,Gene,protein_coding,SO_RS05375,SO_1165,,,
18490,SO_RS05380,108.7863,-0.01495934,0.1234123,-0.1212144,0.9035212,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,1208522,1209586,.,-,.,mltB,Gene,protein_coding,SO_RS05380,SO_1166,,,
18491,SO_RS05610,979.5174,0.01905748,0.1580271,0.1205963,0.9040108,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,1247966,1250623,.,+,.,infB,Gene,protein_coding,SO_RS05610,SO_1204,,,
18492,SO_RS05965,526.6816,-0.04025757,0.3376802,-0.119218,0.9051026,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,1337558,1339282,.,-,.,SO_RS05965,Gene,protein_coding,SO_RS05965,SO_1286,,,
18493,SO_RS08985,145.7301,-0.01080134,0.08982423,-0.1202498,0.9042853,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,2049119,2049793,.,-,.,SO_RS08985,Gene,protein_coding,SO_RS08985,SO_1946,,,
18494,SO_RS11430,667.16,0.01147802,0.09169588,0.1251749,0.9003851,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,2613940,2615379,.,+,.,pyk,Gene,protein_coding,SO_RS11430,SO_2491,,,
18495,SO_RS12305,110.8672,0.0363087,0.3035607,0.1196093,0.9047926,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,2797330,2797614,.,+,.,Mu2_18,Gene,protein_coding,SO_RS12305,SO_4789,,,
18496,SO_RS13535,124.3708,-0.01100753,0.08854557,-0.1243149,0.901066,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,3050823,3051734,.,-,.,SO_RS13535,Gene,protein_coding,SO_RS13535,SO_2919,,,
18497,SO_RS14250,94.02635,0.01236016,0.1005907,0.1228758,0.9022054,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,3190131,3191261,.,-,.,SO_RS14250,Gene,protein_coding,SO_RS14250,SO_3071,,,
18498,SO_RS15325,342.3555,-0.01843962,0.1485895,-0.1240977,0.9012379,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,3422545,3424548,.,+,.,SO_RS15325,Gene,protein_coding,SO_RS15325,SO_3282,,,
18499,SO_RS18145,278.6602,0.008451668,0.07166829,0.1179276,0.906125,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,4045642,4046817,.,-,.,SO_RS18145,Gene,protein_coding,SO_RS18145,SO_3898,,,
18500,SO_RS19800,91.46431,0.01494811,0.1258138,0.1188114,0.9054248,0.9659786,SBM_1_logFC,NC_004347.2,RefSeq,gene,4449230,4450111,.,+,.,SO_RS19800,Gene,protein_coding,SO_RS19800,SO_4270,,,
18501,SO_RS08265,454.9137,0.01292868,0.1108565,0.1166254,0.9071569,0.9664114,SBM_1_logFC,NC_004347.2,RefSeq,gene,1889276,1889488,.,-,.,SO_RS08265,Gene,protein_coding,SO_RS08265,SO_1799,,,
18502,SO_RS05115,577.0244,-0.02352462,0.2039237,-0.1153599,0.9081599,0.9669785,SBM_1_logFC,NC_004347.2,RefSeq,gene,1148762,1149550,.,+,.,SO_RS05115,Gene,protein_coding,SO_RS05115,SO_1105,,,
18503,SO_RS01910,92.98092,0.01552641,0.1370846,0.1132615,0.9098232,0.9677282,SBM_1_logFC,NC_004347.2,RefSeq,gene,410644,411315,.,+,.,SO_RS01910,Gene,protein_coding,SO_RS01910,SO_0397,,,
18504,SO_RS02080,1616.6,0.0157258,0.1408396,0.1116575,0.911095,0.9677282,SBM_1_logFC,NC_004347.2,RefSeq,gene,455781,458378,.,+,.,acnB,Gene,protein_coding,SO_RS02080,SO_0432,,,
18505,SO_RS06960,163.942,0.009604549,0.08499359,0.1130032,0.910028,0.9677282,SBM_1_logFC,NC_004347.2,RefSeq,gene,1570428,1573451,.,+,.,SO_RS06960,Gene,protein_coding,SO_RS06960,SO_1500,,,
18506,SO_RS09735,260.5961,0.01083714,0.0970902,0.1116193,0.9111253,0.9677282,SBM_1_logFC,NC_004347.2,RefSeq,gene,2218939,2221650,.,-,.,SO_RS09735,Gene,protein_coding,SO_RS09735,SO_2116,,,
18507,SO_RS16715,813.6788,-0.04958271,0.4455931,-0.1112735,0.9113995,0.9677282,SBM_1_logFC,NC_004347.2,RefSeq,gene,3742479,3745052,.,-,.,clpB,Gene,protein_coding,SO_RS16715,SO_3577,,,
18508,SO_RS22120,171.8271,-0.01211232,0.1093599,-0.1107565,0.9118095,0.9677282,SBM_1_logFC,NC_004347.2,RefSeq,gene,4966213,4967001,.,-,.,SO_RS22120,Gene,protein_coding,SO_RS22120,SO_4756,,,
18509,SO_RS22860,988.1916,0.008978351,0.08138904,0.110314,0.9121603,0.9677282,SBM_1_logFC,NC_004349.1,RefSeq,gene,146282,146737,.,-,.,SO_RS22860,Gene,protein_coding,SO_RS22860,SO_A0157,,,
18510,SO_RS08460,175.3719,0.01186423,0.1110065,0.1068787,0.9148852,0.9697922,SBM_1_logFC,NC_004347.2,RefSeq,gene,1929858,1930931,.,+,.,SO_RS08460,Gene,protein_coding,SO_RS08460,SO_1840,,,
18511,SO_RS16230,509.5158,-0.02203893,0.2077644,-0.1060765,0.9155216,0.9697922,SBM_1_logFC,NC_004347.2,RefSeq,gene,3616039,3617292,.,-,.,SO_RS16230,Gene,protein_coding,SO_RS16230,SO_3471,,,
18512,SO_RS16920,107.5587,-0.01582101,0.148364,-0.1066365,0.9150774,0.9697922,SBM_1_logFC,NC_004347.2,RefSeq,gene,3783631,3785115,.,-,.,SO_RS16920,Gene,protein_coding,SO_RS16920,,,,
